filename_or_path	role	status	byte_count	sha256	drive_id	parent_folder_id	form	accessibility	readback
W13_reproduction/runs/w6cert_O.out.time	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	6	8af8773689474ce1204e898bc107b0bfad4b9d0fe3f47bd41f02901a92e9fdfb	1YRf0Sea-JQVQUUHycRygIeRqEVVhZa96	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w6cert_normal.out	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	4326	000bfb456d51614aa3f29b00f23f5e7be64ca3611fa37ef16be584ce9c1608a9	13J3S2ow8Tyk9MqxXHbl9kIdKuwUrxs9z	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w6cert_normal.out.rc	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	1kNBZF3wCgbCui2E8ni32RlX8DM_r2MLn	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w6cert_normal.out.time	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	6	61369a6b26a0448dfdb15062a5f7e76f9490868faa84c4e07afb51aac2f6fb2e	1zHrZEzdxUBs28xuMTmvXGzzO84Bmdd78	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w6wp2_O.out	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	1896	ce4245af43521eacc4030cd7feacd444303adb75d2e914cd11f05874c0bdff5d	1mG405DV9m0Xa2p2GFx7riOP4Yxr4TQ4y	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w6wp2_O.out.rc	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	1tqU93OvTxL5iSR55_qYLCsgj7uvXOzH3	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w6wp2_O.out.time	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	8	680d4010d29302a6fec37c1fd6a1c4fe31cce6a52a2f7600d97eeeb44bd15c0c	18kWGEBgKmefTk4pAtpPv_AwoRffd4xg_	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w6wp2_normal.out	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	1896	ce4245af43521eacc4030cd7feacd444303adb75d2e914cd11f05874c0bdff5d	1hDXEVAjW26jWcGNfcZiBYhSYg6COEh0c	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w6wp2_normal.out.rc	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	1rOI_Nue3T3L25IsMRDQueq5i7eYBz-Kc	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w6wp2_normal.out.time	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	8	1b563e86e640b90b15ede5da3834564a485f267edb566547494a1b3aef3d59d5	1IiaVahqSqv73Kr0qJL9OVgY2NG0MU98g	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w7mut_O.out	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	637	2a04b2872365327d3f2b4f1384dc70ac9968d0b559904d7759db54a9e2783e03	1ku6KclbYK3c7Oo--w-5GO_UFQfUm58uY	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w7mut_O.out.rc	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	18Z1fVyivR5ZoxkW6ass3I38N0_TMDAbZ	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w7mut_O.out.time	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	6	b6f24fbe96e6c8dea0d4dfa8e1b806de2c463f0e16bc180e896c5cdeb4efd943	1kdG5hqvm0AEZNfjV8Ax36qoTpC73vsb2	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w7mut_normal.out	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	637	2a04b2872365327d3f2b4f1384dc70ac9968d0b559904d7759db54a9e2783e03	1gPxXg21-CBawzY88sPSC82xNMBoNYfE9	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w7mut_normal.out.rc	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	1OS3w5w2_s38I0IX3wo5-OvSb8JfOHlZF	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w7mut_normal.out.time	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	6	e775d0f30df534f9d91c293e6738928d7352a117e68e607e335820b04d37ad42	16rb9jv50gfplV8SqZrampCgIDx7FpmmK	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w7v_O.out	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	5774	19c3c0099e0c1ca06fd1908827baeb40534e71759dbfd28b4efa244cc7864310	17UjCnZBO739Bq-KEulTMfahoLFvWA2Ee	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w7v_O.out.rc	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	1TltKbntMAICG2d7ffueGt-mHLaq49KZm	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w7v_O.out.time	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	5	fdab477a2efb28d847882a12a6aec98d90959c6df2640323803a74296c37010d	1qokpb_jOA0ln3gKw-banG9ijRNJ0eoP1	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w7v_normal.out	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	5774	19c3c0099e0c1ca06fd1908827baeb40534e71759dbfd28b4efa244cc7864310	19ZdDyivfjyZDGYrmNAVfm411VvSZYwA1	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w7v_normal.out.rc	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	1mFaAvUijKrVQp4R_-BQYdo7dtWaeW8M_	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w7v_normal.out.time	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	5	19dd9a2f07e28b08df55ad0e2f317c512ce12eb8070d2ca2bb1e05835ec5ff2b	1yHFSGt9In4NNLBSyrwavKfmmb2uARtgc	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9a_O.out	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	17093	d6cfc8fb7b351ee21e24b9e941e8e5747d51f2487ee6e8bb71acab2b9d244f46	1O3ZNk_TtKSg15vGuxBj6goswdGWdc3MF	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9a_O.out.rc	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	1WYUGschrHc0elOWkvSg8X_N3xxwIiYcB	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9a_O.out.time	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	8	f22299a7a03f07f38913fc14b9e334b4899e851802156bca14fc723206f33fd0	1KvUUuaQPORmq5SPrIwdAwL-NYfTQjn8t	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9a_normal.out	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	17093	d6cfc8fb7b351ee21e24b9e941e8e5747d51f2487ee6e8bb71acab2b9d244f46	1cp70LL41LluQvhRAH3ZUOnHkTlEnv4SB	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9a_normal.out.rc	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	1fZJIWvfWclmyvckw2c5Aa0rsykzdrseF	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9a_normal.out.time	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	8	5b8d70375501f69819a01d8f8f5bb44453f2a721e3676cbc05efa375524ed833	1z1l2DvdCndFmb6PIzZILQFrHMc_hHKci	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_O.out	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	17581	3dd113e32922321e60cec4ae36e08d13a2cc85b00cf617b7035f647db66ef99a	1V_bfKRictzaRqYZukexrkCwAowKDOjxz	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_O.out.rc	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	1TL55IMmiisoLagb8EU1nUS7_e7PLiBTJ	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_O.out.time	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	7	01bcb26c4f72b7682a0cc5792c7a02586f4744a7efa6e1268654f68d20203785	1HB_YO_qcO65XQdYSm9K3JCfNvsFccZ_G	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_m1_quote_gate.out	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	2096	57099b24e0179e3c603025bf69c2cf923c24f85281ee18b41e7e2369a903db31	1mk20YTkoW9pdU1dVvYh1_a6_7bISW4zG	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_m1_quote_gate.out.err	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	45	8b3b5600f75da00f2d3e0c0af0204aa6f091b6f63ce00c9890a9429c598b903a	1dmPbbKEeMuxjIQVnY52CgFy3uY30RN7v	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_m1_quote_gate.out.rc	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	2	4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865	1zodH7CySVvCgCX6tvxVMOozMPqIGixlU	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_m1_quote_gate.out.time	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	6	d841eb1cc53606baf7ff60cffd028aea7f044f60921913613da44d75e74cc5af	1nF2ShgnAOteHlqIq96fwWCADKi0hqsvI	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_m2_chain_gate.out	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	9854	a0a1d445b5d98359246d3166b29b030c1541ebda08058b8231540ebf159b448c	1A826S4EAGu3X_C9gb_NsZK4i2rnTDesb	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_m2_chain_gate.out.err	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	53	da7c437c490e316cbeb500f7cb6ddd68a383fcf4c86c2360f2514c0fac3d5f3c	1pONsvsjLcJ-ebGk8KmeyceXnGV8q_u7P	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_m2_chain_gate.out.rc	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	2	4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865	1EPfykzXmQNebkiM9GqIQQC6AZeyC1F13	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_m2_chain_gate.out.time	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	7	42be2537dd5d48394002f568dbef578b991c48b6c4e793ff51c88f2430b5a516	1RnAsJKe5cGBtujWPJn-0dOXZZQBBEAQb	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_m3_ladder_gate.out	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	5004	8e2b8ec79884c80755b84ed9f91f4d13584fdf8fa07499e31dfca6186d621182	1jESTkzPjoZVkaHU3zW_tXabqxpnhRstp	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_m3_ladder_gate.out.err	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	41	14e01a6c9914971103344a8bf99485c51aa4f729255af2b7c495dbe810e16969	1ftIZyRwsMkNG5DY6hWP9IaZzbr1d05Uu	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_m3_ladder_gate.out.rc	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	2	4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865	1h6KOca9pdQzRvO_1pT4d7GDSvz0HiR4w	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_m3_ladder_gate.out.time	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	6	9552c70c6fd1c3080159d3f924a6bfc9cadfc78948a860a4ec161e46626cc42e	1yngQ7rirv6Zp-f-K5NHh9GBs_J1Ckcjt	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_m4_scope_gate.out	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	3659	58a42735d11a822bd26ba7073523f44fd851ef066b00ab2d13fb0946b697ad48	1yqyV8sBQF_6OALqENxB9LmO0PAZ19jU_	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_m4_scope_gate.out.err	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	58	c8fbb6a7420580cfcd1bd304391956ed3578456cee3bb0df1eb48e1f22507204	1Urf3RuC6T6p3Ujv_c2efdXj5BLDTQTCQ	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_m4_scope_gate.out.rc	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	2	4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865	1V3MBgSm523gQPflUXLMld8rH37wwslgq	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_m4_scope_gate.out.time	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	6	dc1831114808ff5eaf2c615f1612fded14e59216d940098ca7143212240a520c	1ezI4FM6Ni4ClQYoS3KxY8y7izuX7pvyt	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_normal.out	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	17581	3dd113e32922321e60cec4ae36e08d13a2cc85b00cf617b7035f647db66ef99a	10l74Ojo66y5ZM02z3x_Ye4g2y8XO4QpG	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_normal.out.rc	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	1_A-KegkZlNFV9cok1VuI95A1RdkJ97gZ	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
W13_reproduction/runs/w9c_normal.out.time	raw	STALE LIVE-TREE SNAPSHOT / NONCONTROLLING	7	f1c19cb78723eae137106941759b365da96406d2558e5e32f1c3f75a2482e2b3	1byyUFDNhBD6xsMI6-FwHrA9ux0t0s85l	18YpU253UiRCvnyolvJk5pPxcBYTEYTmb	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
K3-THM-001_conditional_theorem.md	pre-existing root raw	REFUTED AS WRITTEN / NONCONTROLLING	9760	715124dba1f089430594a3322b7d32c3508fbcb10c14f6591a432ff582f8854d	1VCDrxE5sp983c1uMTFCpmH4hJdDUw6Ut	0AGEUF_sx7o_MUk9PVA	raw	connector-accessible; owner-only metadata observed; public not verified	PASSED: exact archive identity matched opened Drive carrier
OPERATOR_HANDOFF.md	pre-existing root raw	INCOMING HANDOFF / NONCONTROLLING	4248	849d5370c7ce5066bb7b15ca1be8d6b6fe8b2ada3daae4f313156fe552e07b5c	1WVYjYHJltR9zVs_XiofmCxRLgthYMFeV	0AGEUF_sx7o_MUk9PVA	raw	connector-accessible; owner-only metadata observed; public not verified	PASSED: exact archive identity matched opened Drive carrier
GP-LB-STAT-004_K3_PARTIAL_DELIVERY_HOSTILE_ADJUDICATION_v1.0.md	GP additive status delta	REFUTED AS THEOREM-GRADE / LOWER CAMPAIGN OPEN	13399	26a9c7ef46b546acfdb0fda11f6ee8dd1e655752202d0add39e0011adf936a4c	1lfH7g57LcshqpLfNbrx-H7gbJckpzPqr	1-txt44n94bS8EQdlo1MTOZpGlJz92DTW	raw	connector-accessible; public/anyone sharing not verified	PASSED: exact Drive text equals local 13,399-byte source
GP_FORENSIC_extraction_record.json	GP forensic audit	INDEPENDENT FORENSIC / NONCONTROLLING	154905	03606783205880a40db59dbbc816ae73ea054c3f3667c8664ab7fc119bab02cc	1agVhGqGk6R4g8TiWDgRQHoGDhkSlePIL	1-txt44n94bS8EQdlo1MTOZpGlJz92DTW	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
GP_FORENSIC_k3_classification.tsv	GP forensic audit	INDEPENDENT FORENSIC / NONCONTROLLING	35880	0dae46282f6d7d909cc0e3fbacd14957e6285fb462ee57e7d7527d552f0bbd7e	1AG7ZdsbR0AcUTmYJsY0di8bUbv5SQUSl	1-txt44n94bS8EQdlo1MTOZpGlJz92DTW	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
GP_FORENSIC_key_k3_reports.tsv	GP forensic audit	INDEPENDENT FORENSIC / NONCONTROLLING	4760	b645508908ba7ef5900c80440e2d2aa7bcd7ae582c9ee8fe5129a8be2c1c5cdd	1PV0mnXFbZ45XTYU7dKGhTeGvirRbbW3c	1-txt44n94bS8EQdlo1MTOZpGlJz92DTW	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
GP_FORENSIC_outer_inventory.csv	GP forensic audit	INDEPENDENT FORENSIC / NONCONTROLLING	154917	f654fe8fbeb6471f4af8a00d81c0ef4d6319eef8746ce6cd4d8cc62bb0bb2189	1rEO7i5XQhFIsVCxwHkxA0tOqBnQkM54d	1-txt44n94bS8EQdlo1MTOZpGlJz92DTW	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
GP_FORENSIC_outer_summary.json	GP forensic audit	INDEPENDENT FORENSIC / NONCONTROLLING	5210	bcf6367668784356604b1e2c089c514ee7243bc0a8bdf6d999a73d8a18fa39f4	1ZP5qqsLQEZG3B_vqahpSFgG0gfYyW1Rn	1-txt44n94bS8EQdlo1MTOZpGlJz92DTW	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
GP_FORENSIC_phase0_research_carriers.tsv	GP forensic audit	INDEPENDENT FORENSIC / NONCONTROLLING	3577	f51771134210e6840c833f388007654fb779da6dde3dad36721a230448adb304	1smvY_6-GzueZ2E6GQI6VL4J78ZwOAd3-	1-txt44n94bS8EQdlo1MTOZpGlJz92DTW	raw	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; preupload SHA recorded
SUPERSEDED_TRANSPORT_PREVIEW__ERRATA_2026-08-05__U+FFFD-12.pdf	transport preview	SUPERSEDED TRANSPORT PREVIEW / NONCONTROLLING	38404	224f98816a2353597444254cbe19355a774b1d0be0c103aa0350894031a4b9c8	1lRzebef89hn7WQN_CTbv3HeQ2NyQPsaM	1cCIfr-YCaqAZsoMeThj002mgB-6hfySg	raw binary	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; local hash verified before upload
SUPERSEDED_TRANSPORT_PREVIEW__00_READ_FIRST__U+FFFD-5.pdf	transport preview	SUPERSEDED TRANSPORT PREVIEW / NONCONTROLLING	45866	66bb924fb8b6633f351c644181ad525f6f103c435646672d7a3550b494fa7e75	1qJaXIiHb2GZyLn_Jw0P2ze_A5z8LhmJc	1cCIfr-YCaqAZsoMeThj002mgB-6hfySg	raw binary	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; local hash verified before upload
ADMINISTRATIVE_UI_EVIDENCE__K3_QUOTA_EXHAUSTED_W3_UNFROZEN.png	UI evidence	ADMINISTRATIVE UI EVIDENCE / NONCONTROLLING	421527	8fdd577c21266223a74fd121ec7090235bd66e6a0f0aaf31fc460ed7d3767d53	11_J5t19uvFZWLqqEOu3iVau_cTpso117	1cCIfr-YCaqAZsoMeThj002mgB-6hfySg	raw binary	connector-accessible; public/anyone sharing not verified	PASSED: parent listing returned exact Drive ID and byte count; local hash verified before upload
GP-LB-STAT-004 — Native Audit Mirror — REFUTED AS THEOREM-GRADE / LOWER OPEN	native mirror	REFUTED AS THEOREM-GRADE ASSEMBLY / LOWER CAMPAIGN OPEN			1fhzVqV-ix_rwEZLcRgVDxIyoM2bN3NVV83XyCF3U7BA	1iQwrmxHYIWYW7UFage-xQlNCbDrFufez	native Google Doc mirror	connector-accessible; public/anyone sharing not verified	PASSED: get_document readback after write/move
