artifact,kind,bytes,sha256,drive_id,parent_or_surface,status,notes
W4_independent/transcripts/altcheck_p2.txt,raw_k3,111,0f78c2ac4d66147c46d857ab6304690b246e78da1b283b99f7297cb546ae5e49,1LcC4-WKJDefesn6zhS6eZaUqWwfIbouw,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/altcheck_peak.txt,raw_k3,108,2f776812b2b83c802c63ad1486db0a34b7839c3855ae9ba1d25177e0c09917f9,1hr5tdJQE5VEXtaTgmQshyruxjTbCfzEV,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/arc_a.txt,raw_k3,170,c513e7ccd49840bab355c73ccabb3e0b157d80e201844a5972183c9d96d1136d,1CXeDXliVpiEtQefm9Op_OxVyCiPkKVzE,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/arc_b.txt,raw_k3,170,6e6b2acf24769f649c88785d80a9193e995b479b7343dc79104d119d3613eb36,19r8l7vSGAdDiXel1Qbd0cv6UWEjf_kYb,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/assembly.txt,raw_k3,1114,9cf727b5779ca23824001cfe0f74567a4227bcf597fb1541cf945db5e9b4e775,1QXaNH4sgKOvjTAtLlxiOyXvcPrY1cost,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/condlaw_init.txt,raw_k3,569,f1b0481a27c5f5ab6335981db88793ade98189647759f1553b1aa38f3fc20124,1Rw4FEW9S-r80iAYGFo9AKivGM4by9tfa,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/full_med.txt,raw_k3,92,9b5ef6495e2eee0a40bdb9f66c4e9df9760707d784b57c6d935c8dad1da50ad8,15DR7CVSr6qUysQhTApQMEHjFtbfhmfPP,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/gridruns.done,raw_k3,8,5c91bc5fb3c4c9ab3cc8ceee39df4d1ff7bb892e5eb34ed8f809873d8f1dd969,1OSp6dAj97hoRKOq94I_yu686nhj9JLY2,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/inner_scan.txt,raw_k3,101,ad9652cc31e79830e982f49f3e84a2e1751c1cfc2369f6816ebc7892db14acdf,1rDktHptxU8cuhcsZ0VGAfplh9pNLT5iw,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/kernel_verify.txt,raw_k3,475,e65ac8c020a6eb4f592820c3976f1b92d23b65ba23d0a4388f1746e66a48b13a,17uPvKG3m2Xyeffza3IDPItX11ApAv9M5,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/mc_p2.txt,raw_k3,139,306dbe596da226a866dfd257c0a349973a9edf88f72ea0983c772feff5f3c7b2,1KlRmBSZBxp6ABGk_vydbzWrHalv8vITm,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/mc_peak.txt,raw_k3,136,d91d601fa49fe485a5b74774d309207996d6333a3a18159835e0cd15e4f546b3,1OsXMlNckqwk1njNrBqerdcA-nN4JVemN,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/outer_shell.txt,raw_k3,51,f611462952013ded3f0c66de8f8b67a8cbef5270391f487f09fa210d67bb835b,1beWVLZUbsdDe_6uZlurnnuyGKEVXxDER,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/refcheck_p2.txt,raw_k3,139,fe60f74907681dcca9b5d71f4628304cb22c08bf19b5f0932535e6c945f3e47c,13AFqUWtCxnsVYg_jAVYPbreDrq_d0cfX,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/refcheck_peak.txt,raw_k3,303,3b59bfa727fc0698f82517a2a461a307ffd87381bd6591e62a4601c5a9414561,1cYF_P5Z56MiTApS9mLJbX8W6dwCQVm8T,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/refcheck_peak25.txt,raw_k3,138,6e01693243cc092eaf0d5985e273d586831c9f50fc142e0ca9157288e08a9d53,1qKGwDpm6O7cHVJFGxf6blRIdEMtETGKJ,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/wedge_fine.txt,raw_k3,170,77df425b028fdbd1cd3bac3c1193497d4a9d95d97bf0902803550970d98c1f26,1Di27YzoFUVtd7zfJ2ERd8pxB-yfdsmrm,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/wedge_finer.txt,raw_k3,170,6af4009a498c172200ad8cdb1b1acac000a44eb723b7486ec7fb618e68fe588d,1w5jR_rqbw6NWY3a0C3bCcQvW4veWdrjd,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/transcripts/wedge_mid.txt,raw_k3,169,1174acd01bcff571d9984e5c557d89cfd87f214b5f00a5ba1b1997182c82e3fc,1D6WRCIGxHxgw5FwQYb7dCgfr82q_KY6M,1Zh-ctv4Prtj5VD6VqQj0ynSK2s0jeklL,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/w4_altcheck.py,raw_k3,3774,24e0fe45e293c7eadd090d426340f69b8d00fed35514f59c517a508529378f23,1iTaS-IJpPHulfNDA0epiIBB2sjN24stV,1HtCt_4Ttqzt9jEV-fSrrugtRxgysjDH4,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/w4_assemble.py,raw_k3,8064,4fee37eaf7854499c4bbcd1ff4a8bfe8e94c40e1e59c9aaedd988895987d0837,1Hd0kZ1K9BimWjm8ytjcOFi8Ke07PHukj,1HtCt_4Ttqzt9jEV-fSrrugtRxgysjDH4,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/w4_condlaw.py,raw_k3,7848,1f35e7364a651e2413f71987c22eb8f532b30daa1d89cb54516503aad6f9614e,1qZIiBxEYXAP7_l8bhF2YmylHrK0wKCG6,1HtCt_4Ttqzt9jEV-fSrrugtRxgysjDH4,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/w4_integrate.py,raw_k3,5704,275d1cc20716357d50e44b458533f2898c5b5f5b75b907bface04a0d478b8433,1eVac3XdQjBWODRaXWgWmTYpAQCVDRvoa,1HtCt_4Ttqzt9jEV-fSrrugtRxgysjDH4,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/w4_kernel.py,raw_k3,8765,9ba36222b0f91cf928f335e4228c7878928cfd9e948ac2b6c8704fbffab5aad5,1Pva6ML0wcQme63jZVzfzZUc3P2oQnyMS,1HtCt_4Ttqzt9jEV-fSrrugtRxgysjDH4,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/w4_map.py,raw_k3,2486,075f2c461af8360c4f5102fa2e2885822fff110bd48a80243cfab413fcc87999,1pOALYA0dirPFn45tRKMsD4FUfJc_faXv,1HtCt_4Ttqzt9jEV-fSrrugtRxgysjDH4,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/w4_mc.py,raw_k3,2017,e26ad70dcaf1107634820fb215f06f9c016a71bbd43152655a3371224ce73d86,1umjZGPYbozq27wpCSZpavzu1MeIs1vk6,1HtCt_4Ttqzt9jEV-fSrrugtRxgysjDH4,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/w4_probes.py,raw_k3,2238,9c572adaff1908b2dac57a9cf0c1b6c3cd9194b8303b9f4259563e19281290cb,1neOM6xkKkj1gRFdNEB--H6Nw9EWV6r1U,1HtCt_4Ttqzt9jEV-fSrrugtRxgysjDH4,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/w4_refcheck.py,raw_k3,3908,b6188b0a6df20dec4f1cec10fc6ef5b30d5e291c51c33b352df229432ad540c0,1d0A9fCqI_RyvN8-w06y33Z75WuEMOy-u,1HtCt_4Ttqzt9jEV-fSrrugtRxgysjDH4,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W4_independent/w4_rho.py,raw_k3,7866,349106eb4146258e1e9eba586b1e60ff67d4430ac88f8ee7d0076b9377e44d61,1p0Vfdfr1HJrKWhJ0gRzknOhor1OYUFmd,1HtCt_4Ttqzt9jEV-fSrrugtRxgysjDH4,NUMERICAL EVIDENCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W5_forensic/W5_REPORT.md,raw_k3,21674,9b033b57df9956246d5608cc4ca415d6a76ce9bccb9cb8a24d74b8848844c703,1puDWxvPDegr_6Un3myIx_2qWv7wGwEHl,1hIL-GbYHeONGWOJ8zSXrnoxrx63tOTUy,PROVENANCE / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/MANIFEST.sha256,raw_k3,1482,a55cfca96fadf0c6db786aeafcf168eafe210d9f59d34e75aa48d620c8a5c470,1-sxjk4ORjW0FMaJcLK7G9dx1Eo3uuBsp,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/W6_REPORT.md,raw_k3,15831,b031497317a23e8892e898105be6a8dd5c92562c00a9555ee78f45015849a8db,1mZcNVBlHYW8DTuJ4YZLAkssvyJLJegDT,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/transcripts_cert_main.txt,raw_k3,4326,000bfb456d51614aa3f29b00f23f5e7be64ca3611fa37ef16be584ce9c1608a9,1i3rVc5Vnm-0E2YRfRA8nvilvMNeMVHob,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/transcripts_wp2_fullgrid.txt,raw_k3,1896,ce4245af43521eacc4030cd7feacd444303adb75d2e914cd11f05874c0bdff5d,1KkPf6ezv3TkasGGHY_Mu_We34ifxeEst,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/transcripts_wp2_fullgrid_O.txt,raw_k3,1896,ce4245af43521eacc4030cd7feacd444303adb75d2e914cd11f05874c0bdff5d,1HkyjV6-76eXmqkZck0HP_P5Y6Xx1zIF-,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/transcripts_wp_grid1.txt,raw_k3,1509,8350958d28d334263b77ad2291551eddf359c98b05d88f6a4347b630300c2a27,16c1ozCBBmXvaS8llG5eq5C8C4yu3u944,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/transcripts_wp_grid2.txt,raw_k3,1661,38546d1056101a93f571627fcd154aa89a67bea0199de255a44b3bf8feec1e20,14ANX0Z7S7U0eZ3TzdYNDlAkVgIPvNbJo,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/w6_analysis.py,raw_k3,2978,7f5ff2aaf413814f10f31b7120ecaf116d4d3bad6f79f330bfea9abbb5c9bda4,1-KmXD0dCYvx0qoUEJMvfd9ArfoQnefy3,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/w6_cert.py,raw_k3,9579,47aebeb66728a4395f8fde798ef8a1fb7a0e3522a087322a6a926c4f0df94fb9,1bixXauPl1Na7nNLZanRZpYMv-5Lf_4wC,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/w6_cluster.py,raw_k3,1152,8ed11b2ee05c9300f98d529aa43f9dfc5fe957f8ac189d291007fc931d5a495c,1rcFzsrSQA-Bb_IPnBFszhjvgCWwLBL56,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/w6_cs.py,raw_k3,2715,2c78fc08f381487c6aa56b735d2314383bb429405f83d36e4233de49fc53e36c,1OYg0f5yeYsccoGEud5yCtmdcNIWPLiLg,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/w6_fullzone.py,raw_k3,1853,2d27e70474582ec9411fa605fd0f0f7b490cafd44d8e5035b6e298b27cc52038,1dxHs9XJp8US9_4lk_UBSzf_Xwp6bfZq-,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/w6_kernel.py,raw_k3,5046,35b218da82e9bb82137a940412377c77ef3ce801b4b4d127999140ca89cd2a1c,1WBzALW1bNEWBZfv9pvqD1l9O7fOv3Lce,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/w6_rho.py,raw_k3,4623,937d30a3309d6032c068167ad4760ace7271d8ae394fa6543e2cade6bb39cef3,1-QnpNTp0VVb-muMRPGgse_L6_zSHyMms,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/w6_rhofast.py,raw_k3,2478,34d0a6bab510b6308cb871f3ae4ffdd13373b96c877dee740e52ef7015e9a808,1vzb_6sSW7CiP1LJaMAhv5z05gnfIK1DP,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/w6_varlaws.py,raw_k3,1771,14a9c06e79a1550420b367243062380ccc3042cc10a280297990bab045d63306,1pcsJtHk8ZsFmAKN-l32lOaoVdhg_hpRD,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/w6_wp.py,raw_k3,3533,9dcf764d43a88334bf22a3852f6502c40fff58f8a2cb56631bb8754c41eba5e6,1wPeM8mJLEn4tPjWsTxw4YLj6MAihRYgr,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/w6_wp2.py,raw_k3,3331,8690b300becdc7050711748e4b883149c821bc119365b2699595dadc32f8aade,1700HycEffCwPZcKmm4vHEGKiRedfOIET,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W6_uniform_r/w6_zone.py,raw_k3,3215,2e73e7348777c0db6a2e44062aadac1f5b3c7cf47c32ccf54150ba57d6de5388,1pJwoWDxxQ2UshrFpmqh_Cl7SYsv3uSy3,1ffBkIIc-cliG469Otj5im7Hz4yXbZ-Ku,REFUTED AS RIGOROUS MODULUS / NUMERICAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/K3_W7_GAMMALOC_AUDIT.md,raw_k3,17237,03f2e944ecc054dd36e92f907ed2a2c39b5143147716110da427d068954cc416,1Vzz83OumCg1P0d38rpJApxS2VQ8Y269c,1o9EO9H3qWAcxNeHQHFdAH4XLO4GqUSrq,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/K3_W7_R0_ADDENDUM.md,raw_k3,5042,c0dedd630b34531fe10ca7b1951a61cac64f8993444aabd94967c58a009af44a,1FvnlHMWIOqs9dJHIlPqX_G5S8hIpfQAb,1o9EO9H3qWAcxNeHQHFdAH4XLO4GqUSrq,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/K3_W7_SCOPE_ADDENDUM.md,raw_k3,2906,659e0bf9bc0ae29c84261e40a5ad1bfb6364ac98749c64ee35b496c360eb9f9f,1K9gkJ1To1v5IHklcSL4q7WJxGekgDdMC,1o9EO9H3qWAcxNeHQHFdAH4XLO4GqUSrq,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/mutation_driver.py,raw_k3,3266,095ce955bfb358aaf078901fd46f75c0d107aeb66471321d96f7af60b3874d73,1EXDqzfT9EamGt-UpQAS0G8r1kdf-h5Wc,1o9EO9H3qWAcxNeHQHFdAH4XLO4GqUSrq,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/mutation_t_O.txt,raw_k3,637,2a04b2872365327d3f2b4f1384dc70ac9968d0b559904d7759db54a9e2783e03,1Gy-MJh3xWqCNf825nqXsK9IZ28RIMPZu,1o9EO9H3qWAcxNeHQHFdAH4XLO4GqUSrq,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/mutation_t_normal.txt,raw_k3,637,2a04b2872365327d3f2b4f1384dc70ac9968d0b559904d7759db54a9e2783e03,1Cslgn6Tlgy6hYzDCc7G0peOsGtZGZ5Cm,1o9EO9H3qWAcxNeHQHFdAH4XLO4GqUSrq,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/mutation_workspace/M1_pristine_accept.json,raw_k3,1401,4f98f64dc6ddbf0904fc7cb4fb0d93adb902e2bb2967b692299c7373f827e23f,1ALMTNVF9DDkrw-10qQXVYqDZ5yumqUG2,1M_aiHiGMPmUI_ChTzZx65kF1CpxtyQNZ,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/mutation_workspace/M2_total_above_gate.json,raw_k3,1384,28226c7aac232d5e48c761554751f4f3fe133beb235b6098adec1e8ee3583aca,1SWPX61e4W-R23xIQiz-OW_bkghzrwwwS,1M_aiHiGMPmUI_ChTzZx65kF1CpxtyQNZ,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/mutation_workspace/M3_gate_shrunk.json,raw_k3,1400,8aac339ce577ac5f7e85d5b4ccee4d29b9277a608e8c98ecb55149527ce0ffae,1PaStPzQVGnuW7euMcbE6QnBFhx5-asG5,1M_aiHiGMPmUI_ChTzZx65kF1CpxtyQNZ,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/mutation_workspace/M4_station_v_corrupt.json,raw_k3,1387,7bb21f4ce7475ceeaecfbd4b6d8a9323a1af9b46c1d1912f1c6953b81eace35e,1JLxTXyenBjlZcFv5lxhtu0ZFWENUeT7c,1M_aiHiGMPmUI_ChTzZx65kF1CpxtyQNZ,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/mutation_workspace/M5_station_dropped.json,raw_k3,1230,b0407087e77a7b65b45b8a31baa5a47769cf31263df74616dc2b42f3a1ae0193,1jW1X98zRVTeDhcO8Hniu73uEgZiUe7ou,1M_aiHiGMPmUI_ChTzZx65kF1CpxtyQNZ,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/mutation_workspace/M6_sum_inconsistent.json,raw_k3,1401,6c0a2af8b92a5d4ebd2141e0057138909ff872a3d46c1848b5eeaf5e08379f94,154W4wCMU279cwARNoORTX9PlZWj9qNZz,1M_aiHiGMPmUI_ChTzZx65kF1CpxtyQNZ,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/mutation_workspace/M7_rice_corrupt.json,raw_k3,1401,6519c6046e6191522e1d47574fca0db08f51ad56d726b2823358794fc5c15fb7,1KH8Nkgxykt71L4UnYsFH5EM__WL73fHc,1M_aiHiGMPmUI_ChTzZx65kF1CpxtyQNZ,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/mutation_workspace/M8_closes_flipped.json,raw_k3,1402,3fc367d4ce2037604f623f58f5cc2d1c0ec09d73c8bbc416fa3ef661e9ee2b03,1xQhD0yFOteKRc5G89QDT48PG0XXLdaxK,1M_aiHiGMPmUI_ChTzZx65kF1CpxtyQNZ,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/mutation_workspace/M9_truncated.json,raw_k3,801,6e0962393c23254571403622b5ee11e107125651a7e82d0b2c1161dc5edbd5ab,1Xg2-3QuHKqFf4nNjqoJlSiG8iZtPtHBv,1M_aiHiGMPmUI_ChTzZx65kF1CpxtyQNZ,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/verify_k3_w7_gammaloc_v1.py,raw_k3,15599,e16054ef132749029f6dd0075f26d609fa296905db470c74ef300adcbf9c84f8,1Y4_MX_AiXpZDnjsMR2P3ZKC2tq44uMhd,1o9EO9H3qWAcxNeHQHFdAH4XLO4GqUSrq,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/verify_t_O.txt,raw_k3,5774,19c3c0099e0c1ca06fd1908827baeb40534e71759dbfd28b4efa244cc7864310,1Xwj3PXkK9Kqh9K8kS3LUVRlz3KcPNqqY,1o9EO9H3qWAcxNeHQHFdAH4XLO4GqUSrq,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W7_gammaloc/verify_t_normal.txt,raw_k3,5774,19c3c0099e0c1ca06fd1908827baeb40534e71759dbfd28b4efa244cc7864310,19btu_AJIJGL80lJIUIMW9d-cliqvhPrw,1o9EO9H3qWAcxNeHQHFdAH4XLO4GqUSrq,CONDITIONAL MINIMALITY / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W8_lambda/KIMI-DER-027c_NONCLOSURE.md,raw_k3,11955,b9ca525def46f0d0a431bdd8ec1aa946b6febf430f0f7b261a5ec4c599ded049,1A9SbscERLL6X13gVobsfR5hTuYO3UgR0,1fr1Mnwx-ECWTWJC7FJ4HBhwyF19oU-MR,FORMAL NONCLOSURE / INCOMPLETE RECEIPTS,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W8_lambda/mutation_receipts.txt,raw_k3,673,650702accc53e98ef0ff6d76ca619f5aed7ee6ddc75e543506f3004111349699,1qCsLvxpKvW4BZK5nyD3nwH2b_n7wzqxM,1fr1Mnwx-ECWTWJC7FJ4HBhwyF19oU-MR,FORMAL NONCLOSURE / INCOMPLETE RECEIPTS,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
