Title,Open reading copy,Kind,Group,Reader key,Verification,Drive ID
READING RESEARCH_SOURCE_CHECK_STATUS 068,https://docs.google.com/document/d/1LEY7wEEuW18LI3z4zGGpfqhfhPuWNc5xYtpFDQQv-Ww/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_068,TEXT VERIFIED — display whitespace normalization only,1LEY7wEEuW18LI3z4zGGpfqhfhPuWNc5xYtpFDQQv-Ww
READING RESEARCH_SOURCE_CHECK_STATUS 069,https://docs.google.com/document/d/15s16_oGjYpPFPbEE_KBmqK79NzqZtvLcNvbS2Xcn4ko/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_069,TEXT VERIFIED — display whitespace normalization only,15s16_oGjYpPFPbEE_KBmqK79NzqZtvLcNvbS2Xcn4ko
READING RESEARCH_SOURCE_CHECK_STATUS 070,https://docs.google.com/document/d/1SzB8mGqb4h1mRh6N3bXkxONLCYFdDRaS_Wg0W6RmHwQ/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_070,TEXT VERIFIED — display whitespace normalization only,1SzB8mGqb4h1mRh6N3bXkxONLCYFdDRaS_Wg0W6RmHwQ
READING RESEARCH_SOURCE_CHECK_STATUS 071,https://docs.google.com/document/d/1rL64yvdZK1989dhSsVkmy3MjoQ_vcpMG_WaObrwZBOE/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_071,TEXT VERIFIED — display whitespace normalization only,1rL64yvdZK1989dhSsVkmy3MjoQ_vcpMG_WaObrwZBOE
READING RESEARCH_SOURCE_CHECK_STATUS 072,https://docs.google.com/document/d/1HXwAt0H-FgG5J_MJgOn0jqNn0vhceSNb9RRxvWXHqlo/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_072,TEXT VERIFIED — display whitespace normalization only,1HXwAt0H-FgG5J_MJgOn0jqNn0vhceSNb9RRxvWXHqlo
READING RESEARCH_SOURCE_CHECK_STATUS 073,https://docs.google.com/document/d/1bKIoQDnzWdfGPpgFDIiuPqaNcMwWQDL6-jDXYEJrtDM/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_073,TEXT VERIFIED — display whitespace normalization only,1bKIoQDnzWdfGPpgFDIiuPqaNcMwWQDL6-jDXYEJrtDM
READING RESEARCH_SOURCE_CHECK_STATUS 074,https://docs.google.com/document/d/1_qi4eOyarSrPtnzeTHYh62kSLfrMEWk8qWXe3eyxahI/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_074,TEXT VERIFIED — display whitespace normalization only,1_qi4eOyarSrPtnzeTHYh62kSLfrMEWk8qWXe3eyxahI
READING RESEARCH_SOURCE_CHECK_STATUS 075,https://docs.google.com/document/d/1aH04MXZVmlYDI5JufXvtgCcPwNaFqNwDwf3MM9iXxw4/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_075,TEXT VERIFIED — display whitespace normalization only,1aH04MXZVmlYDI5JufXvtgCcPwNaFqNwDwf3MM9iXxw4
READING RESEARCH_SOURCE_CHECK_STATUS 076,https://docs.google.com/document/d/17sBDGAEoBKltKpcH96zf_e3WafJVFmYoB2Wkop3f4kw/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_076,TEXT VERIFIED — display whitespace normalization only,17sBDGAEoBKltKpcH96zf_e3WafJVFmYoB2Wkop3f4kw
READING RESEARCH_SOURCE_CHECK_STATUS 077,https://docs.google.com/document/d/1z15meDyh_YTLLkjUosFbhNdIzjHXPfm6cUG9a5Kd82c/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_077,TEXT VERIFIED — display whitespace normalization only,1z15meDyh_YTLLkjUosFbhNdIzjHXPfm6cUG9a5Kd82c
READING RESEARCH_SOURCE_CHECK_STATUS 078,https://docs.google.com/document/d/1xhZtph0TWUX932H7vtU6xfqS7Brco5ZBbg5Mg7lYtNY/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_078,TEXT VERIFIED — display whitespace normalization only,1xhZtph0TWUX932H7vtU6xfqS7Brco5ZBbg5Mg7lYtNY
READING RESEARCH_SOURCE_CHECK_STATUS 079,https://docs.google.com/document/d/1p3ky9mDNImdSO-nDRDr4zWxbJcovDM6qhMJ1t5a3vbY/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_079,TEXT VERIFIED — display whitespace normalization only,1p3ky9mDNImdSO-nDRDr4zWxbJcovDM6qhMJ1t5a3vbY
READING RESEARCH_SOURCE_CHECK_STATUS 080,https://docs.google.com/document/d/1nIA2xs7qIergeYzu7aNYWOZG7JAyTVj6Mov_3faVFYQ/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_080,TEXT VERIFIED — display whitespace normalization only,1nIA2xs7qIergeYzu7aNYWOZG7JAyTVj6Mov_3faVFYQ
READING RESEARCH_SOURCE_CHECK_STATUS 081,https://docs.google.com/document/d/1R4AI4ltOc-9Zs8n6zjR7LnY6k97oowkaHXkzF3th6aA/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_081,TEXT VERIFIED — display whitespace normalization only,1R4AI4ltOc-9Zs8n6zjR7LnY6k97oowkaHXkzF3th6aA
READING RESEARCH_SOURCE_CHECK_STATUS 082,https://docs.google.com/document/d/1mugkNalSh0gQ8NRMvYN5nVzNwKs22LSyeW6xn1uo0rw/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_082,TEXT VERIFIED — display whitespace normalization only,1mugkNalSh0gQ8NRMvYN5nVzNwKs22LSyeW6xn1uo0rw
READING RESEARCH_SOURCE_CHECK_STATUS 083,https://docs.google.com/document/d/1QjxRLlCJIcfeMl_NYtIfcep0OMpbBoifjzxVp1prrnI/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_083,TEXT VERIFIED — display whitespace normalization only,1QjxRLlCJIcfeMl_NYtIfcep0OMpbBoifjzxVp1prrnI
READING RESEARCH_SOURCE_CHECK_STATUS 084,https://docs.google.com/document/d/1xXAEFOu7pNvdgCIxlx0ytgs1dfUvoPE812_0DA5027M/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_084,TEXT VERIFIED — display whitespace normalization only,1xXAEFOu7pNvdgCIxlx0ytgs1dfUvoPE812_0DA5027M
READING RESEARCH_SOURCE_CHECK_STATUS 085,https://docs.google.com/document/d/1xfc-Qr84AMxMxUB1jmEUZQOgQfXRVv0lhLjKsdIgVVM/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_085,TEXT VERIFIED — display whitespace normalization only,1xfc-Qr84AMxMxUB1jmEUZQOgQfXRVv0lhLjKsdIgVVM
READING RESEARCH_SOURCE_CHECK_STATUS 086,https://docs.google.com/document/d/1Ht4V16pvAWZmwaXsLr-47Bo5w1DiwjbrEKhhri3KwFs/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_086,TEXT VERIFIED — display whitespace normalization only,1Ht4V16pvAWZmwaXsLr-47Bo5w1DiwjbrEKhhri3KwFs
READING RESEARCH_SOURCE_CHECK_STATUS 087,https://docs.google.com/document/d/1UXtzkq5dd1uRHIDtE4uTY8NIFE0N8ij1T1uZUl0Cvew/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_087,TEXT VERIFIED — display whitespace normalization only,1UXtzkq5dd1uRHIDtE4uTY8NIFE0N8ij1T1uZUl0Cvew
READING RESEARCH_SOURCE_CHECK_STATUS 088,https://docs.google.com/document/d/1p0pwkCMQpqisREtGTO2o1KfUbGdwK95aEW_CTCXltHs/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_088,TEXT VERIFIED — display whitespace normalization only,1p0pwkCMQpqisREtGTO2o1KfUbGdwK95aEW_CTCXltHs
READING RESEARCH_SOURCE_CHECK_STATUS 089,https://docs.google.com/document/d/1rofCxS8NSnVtV7R8nz0o0UgG7VN0gvECidfRtd6GWpM/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_089,TEXT VERIFIED — display whitespace normalization only,1rofCxS8NSnVtV7R8nz0o0UgG7VN0gvECidfRtd6GWpM
READING RESEARCH_SOURCE_CHECK_STATUS 090,https://docs.google.com/document/d/1my8lXR6gBhX9TS1mJ6ugi51Li6RJmdC57ec2jK7UjrU/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_090,TEXT VERIFIED — display whitespace normalization only,1my8lXR6gBhX9TS1mJ6ugi51Li6RJmdC57ec2jK7UjrU
READING RESEARCH_SOURCE_CHECK_STATUS 091,https://docs.google.com/document/d/1TtlbUROnPCf2lfjzwNBIAvAdh-KvT8qxT5ZH3hFHQLg/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_091,TEXT VERIFIED — display whitespace normalization only,1TtlbUROnPCf2lfjzwNBIAvAdh-KvT8qxT5ZH3hFHQLg
READING RESEARCH_SOURCE_CHECK_STATUS 092,https://docs.google.com/document/d/12Ifb5DVvOn7it3GDjSWVYx7123DXNPl8J1lXJFkbkyY/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_092,TEXT VERIFIED — display whitespace normalization only,12Ifb5DVvOn7it3GDjSWVYx7123DXNPl8J1lXJFkbkyY
READING RESEARCH_SOURCE_CHECK_STATUS 093,https://docs.google.com/document/d/1Yy6rHbOHatnSmjc_z93TylgodZIODkzdWK_1sVqIdS0/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_093,TEXT VERIFIED — display whitespace normalization only,1Yy6rHbOHatnSmjc_z93TylgodZIODkzdWK_1sVqIdS0
READING RESEARCH_SOURCE_CHECK_STATUS 094,https://docs.google.com/document/d/1SVZqSs043hUdCqefJq5PJgzEVadW30PIV8d3m_HQq3Q/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_094,TEXT VERIFIED — display whitespace normalization only,1SVZqSs043hUdCqefJq5PJgzEVadW30PIV8d3m_HQq3Q
READING RESEARCH_SOURCE_CHECK_STATUS 095,https://docs.google.com/document/d/1xbmtJHUpMJYI62fkSMV4QxHPjOCjeUlg3vL99liErV8/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_095,TEXT VERIFIED — display whitespace normalization only,1xbmtJHUpMJYI62fkSMV4QxHPjOCjeUlg3vL99liErV8
READING RESEARCH_SOURCE_CHECK_STATUS 096,https://docs.google.com/document/d/1e_nJ9IbOD1OOWHiw847HQ3M0cM2fEN906lVmHnKKAhw/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_096,TEXT VERIFIED — display whitespace normalization only,1e_nJ9IbOD1OOWHiw847HQ3M0cM2fEN906lVmHnKKAhw
READING RESEARCH_SOURCE_CHECK_STATUS 097,https://docs.google.com/document/d/1DSp9-JzILQn6M5iPT4wH_BMRKX-hCLLh86_MIv6a024/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_097,TEXT VERIFIED — display whitespace normalization only,1DSp9-JzILQn6M5iPT4wH_BMRKX-hCLLh86_MIv6a024
READING RESEARCH_SOURCE_CHECK_STATUS 098,https://docs.google.com/document/d/193Ti2ma6VSe0v-GFCBC9dddBW4ItIAigpVVWcBswCu0/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_098,TEXT VERIFIED — display whitespace normalization only,193Ti2ma6VSe0v-GFCBC9dddBW4ItIAigpVVWcBswCu0
READING RESEARCH_SOURCE_CHECK_STATUS 099,https://docs.google.com/document/d/16lIo9WTpPTCE8apzWB7SFyBgp8vJUvWEEpeF7pBK-_Y/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_099,TEXT VERIFIED — display whitespace normalization only,16lIo9WTpPTCE8apzWB7SFyBgp8vJUvWEEpeF7pBK-_Y
READING RESEARCH_SOURCE_CHECK_STATUS 100,https://docs.google.com/document/d/19ZHNgd0XthCXY6i4cRrwMJ8lL48ictuRsTgLYQFDfCU/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_100,TEXT VERIFIED — display whitespace normalization only,19ZHNgd0XthCXY6i4cRrwMJ8lL48ictuRsTgLYQFDfCU
READING RESEARCH_SOURCE_CHECK_STATUS 101,https://docs.google.com/document/d/1E1JdWte8S29trQSxcdf15Qa3Zej9Q84cxmbMrwKkobQ/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_101,TEXT VERIFIED — display whitespace normalization only,1E1JdWte8S29trQSxcdf15Qa3Zej9Q84cxmbMrwKkobQ
READING RESEARCH_SOURCE_CHECK_STATUS 102,https://docs.google.com/document/d/16UatL5U1PqsglO3e_uu6_bRMKhCt41nGfX5DS_rA5Ok/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_102,TEXT VERIFIED — display whitespace normalization only,16UatL5U1PqsglO3e_uu6_bRMKhCt41nGfX5DS_rA5Ok
READING RESEARCH_SOURCE_CHECK_STATUS 103,https://docs.google.com/document/d/1S_tshTkOudXBWHzl51GFdGlH6CYPSZPadDGlA5Zm0kE/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_103,TEXT VERIFIED — display whitespace normalization only,1S_tshTkOudXBWHzl51GFdGlH6CYPSZPadDGlA5Zm0kE
READING RESEARCH_SOURCE_CHECK_STATUS 104,https://docs.google.com/document/d/1Kqw2Zynugnb2T1hfoVYaXLjM4n7qttjltjWVU6_i5EA/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_104,TEXT VERIFIED — display whitespace normalization only,1Kqw2Zynugnb2T1hfoVYaXLjM4n7qttjltjWVU6_i5EA
READING RESEARCH_SOURCE_CHECK_STATUS 105,https://docs.google.com/document/d/1QiNh9LUmVWgL_5qXDASuhLxNZJzYR-s21saIhItzA6M/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_105,TEXT VERIFIED — display whitespace normalization only,1QiNh9LUmVWgL_5qXDASuhLxNZJzYR-s21saIhItzA6M
READING RESEARCH_SOURCE_CHECK_STATUS 106,https://docs.google.com/document/d/1ASCrbKqRT8xPmuuMwyV1K02-PXGxkgxikKHyPN_46H8/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_106,TEXT VERIFIED — display whitespace normalization only,1ASCrbKqRT8xPmuuMwyV1K02-PXGxkgxikKHyPN_46H8
READING RESEARCH_SOURCE_CHECK_STATUS 107,https://docs.google.com/document/d/1jhJVe82TJWL_STaluGgIY9BTYHHkVLTkmU_nDUQL_-0/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_107,TEXT VERIFIED — display whitespace normalization only,1jhJVe82TJWL_STaluGgIY9BTYHHkVLTkmU_nDUQL_-0
READING RESEARCH_SOURCE_CHECK_STATUS 108,https://docs.google.com/document/d/1VZsHWIF2bCNVtABF646rJ7_syhpKC0auC_s1ZXoqDpQ/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_108,TEXT VERIFIED — display whitespace normalization only,1VZsHWIF2bCNVtABF646rJ7_syhpKC0auC_s1ZXoqDpQ
READING RESEARCH_SOURCE_CHECK_STATUS 109,https://docs.google.com/document/d/1RNEBlW1cz7O1XArisSw9qKFPy5Ll8J0p8Gy0vVlqpKY/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_109,TEXT VERIFIED — display whitespace normalization only,1RNEBlW1cz7O1XArisSw9qKFPy5Ll8J0p8Gy0vVlqpKY
READING RESEARCH_SOURCE_CHECK_STATUS 110,https://docs.google.com/document/d/1re9ppHlmRauzUBkyYrXDfipTwr9sFS22DSbqPGVnT5g/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_110,TEXT VERIFIED — display whitespace normalization only,1re9ppHlmRauzUBkyYrXDfipTwr9sFS22DSbqPGVnT5g
READING RESEARCH_SOURCE_CHECK_STATUS 111,https://docs.google.com/document/d/1Hmkve-36qGUUS1K5kXlFOU43V622OiS3svqaxcEeJzU/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_111,TEXT VERIFIED — display whitespace normalization only,1Hmkve-36qGUUS1K5kXlFOU43V622OiS3svqaxcEeJzU
READING RESEARCH_SOURCE_CHECK_STATUS 112,https://docs.google.com/document/d/1_84FRNvKfGrWAoL1j8e33wMJ5761zgAWuh_mwSE9mV8/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_112,TEXT VERIFIED — display whitespace normalization only,1_84FRNvKfGrWAoL1j8e33wMJ5761zgAWuh_mwSE9mV8
READING RESEARCH_SOURCE_CHECK_STATUS 113,https://docs.google.com/document/d/13H6udJht_m_0XFXuVAOFlteaOerondUGK3KblTiY9Jg/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_113,TEXT VERIFIED — display whitespace normalization only,13H6udJht_m_0XFXuVAOFlteaOerondUGK3KblTiY9Jg
READING RESEARCH_SOURCE_CHECK_STATUS 114,https://docs.google.com/document/d/1s9QczvuavrR8MDFSw1lTqElgZ8FzQ1S3ambxLCLPR2I/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_114,TEXT VERIFIED — display whitespace normalization only,1s9QczvuavrR8MDFSw1lTqElgZ8FzQ1S3ambxLCLPR2I
READING RESEARCH_SOURCE_CHECK_STATUS 115,https://docs.google.com/document/d/1vJrYQg61SGYtv3sm4yKwPye-n8P6_p4mtLMtT0ddCfY/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_115,TEXT VERIFIED — display whitespace normalization only,1vJrYQg61SGYtv3sm4yKwPye-n8P6_p4mtLMtT0ddCfY
READING RESEARCH_SOURCE_CHECK_STATUS 116,https://docs.google.com/document/d/1sNbXtXLjTB6Np0FABWjnw6Pxdn80799F8TadVoqiWbA/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_116,TEXT VERIFIED — display whitespace normalization only,1sNbXtXLjTB6Np0FABWjnw6Pxdn80799F8TadVoqiWbA
READING RESEARCH_SOURCE_CHECK_STATUS 117,https://docs.google.com/document/d/12UARHhSc3sjiEKaCb0tmFgthZquTL5HZrlMfnVEBBD4/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_117,TEXT VERIFIED — display whitespace normalization only,12UARHhSc3sjiEKaCb0tmFgthZquTL5HZrlMfnVEBBD4
READING RESEARCH_SOURCE_CHECK_STATUS 118,https://docs.google.com/document/d/1WfHwGSgrsCEueHzXpKIJqSP-ous6cVOM2BBqAteL99E/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_118,TEXT VERIFIED — display whitespace normalization only,1WfHwGSgrsCEueHzXpKIJqSP-ous6cVOM2BBqAteL99E
READING RESEARCH_SOURCE_CHECK_STATUS 119,https://docs.google.com/document/d/1DMa_gczY2y4endAzmH87CwBA87fiYy7t5LeeD8LXyZU/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_119,TEXT VERIFIED — display whitespace normalization only,1DMa_gczY2y4endAzmH87CwBA87fiYy7t5LeeD8LXyZU
READING RESEARCH_SOURCE_CHECK_STATUS 120,https://docs.google.com/document/d/1vY_Tm8vwG-F3xgAZEeFSnAcT0ohAeOOo-r3OhHjDrVU/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_120,TEXT VERIFIED — display whitespace normalization only,1vY_Tm8vwG-F3xgAZEeFSnAcT0ohAeOOo-r3OhHjDrVU
READING RESEARCH_SOURCE_CHECK_STATUS 121,https://docs.google.com/document/d/1_0k3TBr_hGF1DzbCILXYvunE2lIRWDTVipCj6uRh8aQ/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_121,TEXT VERIFIED — display whitespace normalization only,1_0k3TBr_hGF1DzbCILXYvunE2lIRWDTVipCj6uRh8aQ
READING RESEARCH_SOURCE_CHECK_STATUS 122,https://docs.google.com/document/d/1RDS_SXWpyeaWc3ZXRszyCZ-KrE_cdYSWwPkDlLB0wdU/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_122,TEXT VERIFIED — display whitespace normalization only,1RDS_SXWpyeaWc3ZXRszyCZ-KrE_cdYSWwPkDlLB0wdU
READING RESEARCH_SOURCE_CHECK_STATUS 123,https://docs.google.com/document/d/15dCeUeEj6EsTeydVJAM_tkEJUqi2SOcA0cmxGJuK5yE/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_123,TEXT VERIFIED — display whitespace normalization only,15dCeUeEj6EsTeydVJAM_tkEJUqi2SOcA0cmxGJuK5yE
READING RESEARCH_SOURCE_CHECK_STATUS 124,https://docs.google.com/document/d/1KlVmwTL1PWlUUEnWxmAOQuc5u2EgTMTh1fGwD0JcD5c/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_124,TEXT VERIFIED — display whitespace normalization only,1KlVmwTL1PWlUUEnWxmAOQuc5u2EgTMTh1fGwD0JcD5c
READING RESEARCH_SOURCE_CHECK_STATUS 125,https://docs.google.com/document/d/1Ak69k5B6Ec7PIqRiQ2LG4Ic1HEumSlNoLQEVcT0-nO4/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_125,TEXT VERIFIED — display whitespace normalization only,1Ak69k5B6Ec7PIqRiQ2LG4Ic1HEumSlNoLQEVcT0-nO4
READING RESEARCH_SOURCE_CHECK_STATUS 126,https://docs.google.com/document/d/1Fv5sqT6MMCiv_D12e2o4ct912Jmb1PJjKZTC8UJvVZA/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_126,TEXT VERIFIED — display whitespace normalization only,1Fv5sqT6MMCiv_D12e2o4ct912Jmb1PJjKZTC8UJvVZA
READING RESEARCH_SOURCE_CHECK_STATUS 127,https://docs.google.com/document/d/1Bz0K4pzBwjarp3khuh7KJk99wm7DXREXdNtPZXu8hiQ/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_127,TEXT VERIFIED — display whitespace normalization only,1Bz0K4pzBwjarp3khuh7KJk99wm7DXREXdNtPZXu8hiQ
READING RESEARCH_SOURCE_CHECK_STATUS 128,https://docs.google.com/document/d/1KyceMVe3gin-fvONqJXZtfkirPN5otj_fKxZjx0Q58A/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_128,TEXT VERIFIED — display whitespace normalization only,1KyceMVe3gin-fvONqJXZtfkirPN5otj_fKxZjx0Q58A
READING RESEARCH_SOURCE_CHECK_STATUS 129,https://docs.google.com/document/d/1zaumNVU8r1FKXp9DzNN7Y0Id3DRQBaQsI3QlOzFVd1A/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_129,TEXT VERIFIED — display whitespace normalization only,1zaumNVU8r1FKXp9DzNN7Y0Id3DRQBaQsI3QlOzFVd1A
READING RESEARCH_SOURCE_CHECK_STATUS 130,https://docs.google.com/document/d/10Tmsk8QF39H_aV-k_Ot99H8SEUMgo84qqTiTx_bs6lk/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_130,TEXT VERIFIED — display whitespace normalization only,10Tmsk8QF39H_aV-k_Ot99H8SEUMgo84qqTiTx_bs6lk
READING RESEARCH_SOURCE_CHECK_STATUS 131,https://docs.google.com/document/d/1AbDRqGBdaMFUXrFJG9KJLNphZ8XB4Cj-mQHRN1gh9l4/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_131,TEXT VERIFIED — display whitespace normalization only,1AbDRqGBdaMFUXrFJG9KJLNphZ8XB4Cj-mQHRN1gh9l4
READING RESEARCH_SOURCE_CHECK_STATUS 132,https://docs.google.com/document/d/1JFFD1W3FqMjjCqDdNKm9nAqadym7kkbQvnqFhKHfofw/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_132,TEXT VERIFIED — display whitespace normalization only,1JFFD1W3FqMjjCqDdNKm9nAqadym7kkbQvnqFhKHfofw
READING RESEARCH_SOURCE_CHECK_STATUS 133,https://docs.google.com/document/d/1SPk2o1IpC4hmrigIkSGwkyMpBrHyBRPy4H3tpcgfchU/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_133,TEXT VERIFIED — display whitespace normalization only,1SPk2o1IpC4hmrigIkSGwkyMpBrHyBRPy4H3tpcgfchU
